Country_code,Country,WHO_region,year_month,ChangeRate
IR,Iran (Islamic Republic of),EMRO,2021-01,-16.358753530582952
IR,Iran (Islamic Republic of),EMRO,2021-02,-2.4634632418069087
IR,Iran (Islamic Republic of),EMRO,2021-03,5.8346103638117945
IR,Iran (Islamic Republic of),EMRO,2021-04,136.90852862837633
IR,Iran (Islamic Republic of),EMRO,2021-05,-2.629047227399286
IR,Iran (Islamic Republic of),EMRO,2021-06,-48.70674707804851
IR,Iran (Islamic Republic of),EMRO,2021-07,91.2273147885861
IR,Iran (Islamic Republic of),EMRO,2021-08,143.16703633989923
IR,Iran (Islamic Republic of),EMRO,2021-09,-49.29343173359801
IR,Iran (Islamic Republic of),EMRO,2021-10,-36.489555968475685
IR,Iran (Islamic Republic of),EMRO,2021-11,-52.358613105732154
IR,Iran (Islamic Republic of),EMRO,2021-12,-58.80988935359204
IR,Iran (Islamic Republic of),EMRO,2022-01,79.01136188370778
IR,Iran (Islamic Republic of),EMRO,2022-02,408.8815175404586
IR,Iran (Islamic Republic of),EMRO,2022-03,-83.37293300976353
IR,Iran (Islamic Republic of),EMRO,2022-04,-43.38119240364544
IR,Iran (Islamic Republic of),EMRO,2022-05,-76.20760457413486
IR,Iran (Islamic Republic of),EMRO,2022-06,-70.53858267716535
IR,Iran (Islamic Republic of),EMRO,2022-07,3005.3025443660467
IR,Iran (Islamic Republic of),EMRO,2022-08,-3.14318173993872
IR,Iran (Islamic Republic of),EMRO,2022-09,-82.43833084524064
IR,Iran (Islamic Republic of),EMRO,2022-10,-56.723607512953365
IR,Iran (Islamic Republic of),EMRO,2022-11,-79.77738284538397
IR,Iran (Islamic Republic of),EMRO,2022-12,-44.26456984273821
IR,Iran (Islamic Republic of),EMRO,2023-01,175.10373443983403
IR,Iran (Islamic Republic of),EMRO,2023-02,3.378582202111614
IR,Iran (Islamic Republic of),EMRO,2023-03,397.7531368543916
IR,Iran (Islamic Republic of),EMRO,2023-04,40.327119240239185
IR,Iran (Islamic Republic of),EMRO,2023-05,-86.9866733508794
IR,Iran (Islamic Republic of),EMRO,2023-06,-73.32263242375602
IR,Iran (Islamic Republic of),EMRO,2023-07,-37.30445246690734
IR,Iran (Islamic Republic of),EMRO,2023-08,49.90403071017274
IR,Iran (Islamic Republic of),EMRO,2023-09,293.7259923175416
IR,Iran (Islamic Republic of),EMRO,2023-10,73.52845528455283
IR,Iran (Islamic Republic of),EMRO,2023-11,-57.27136431784107
IR,Iran (Islamic Republic of),EMRO,2023-12,-53.68421052631579
IR,Iran (Islamic Republic of),EMRO,2024-01,-27.36742424242424
IR,Iran (Islamic Republic of),EMRO,2024-02,66.7535853976532
IR,Iran (Islamic Republic of),EMRO,2024-03,-72.32212666145426
IR,Iran (Islamic Republic of),EMRO,2024-04,-100
IR,Iran (Islamic Republic of),EMRO,2024-05,NA
IR,Iran (Islamic Republic of),EMRO,2024-06,NA
IR,Iran (Islamic Republic of),EMRO,2024-07,NA
IR,Iran (Islamic Republic of),EMRO,2024-08,NA
IR,Iran (Islamic Republic of),EMRO,2024-09,NA
IR,Iran (Islamic Republic of),EMRO,2024-10,NA
IR,Iran (Islamic Republic of),EMRO,2024-11,NA
IR,Iran (Islamic Republic of),EMRO,2024-12,NA
IR,Iran (Islamic Republic of),EMRO,2025-01,NA
IR,Iran (Islamic Republic of),EMRO,2025-02,NA
IR,Iran (Islamic Republic of),EMRO,2025-03,NA
IR,Iran (Islamic Republic of),EMRO,2025-04,NA
IR,Iran (Islamic Republic of),EMRO,2025-05,NA
IS,Iceland,EURO,2020-01,NA
IS,Iceland,EURO,2020-02,Inf
IS,Iceland,EURO,2020-03,7546.666666666667
IS,Iceland,EURO,2020-04,-43.85353095030514
IS,Iceland,EURO,2020-05,-97.82608695652172
IS,Iceland,EURO,2020-06,0
IS,Iceland,EURO,2020-07,142.85714285714286
IS,Iceland,EURO,2020-08,652.9411764705882
IS,Iceland,EURO,2020-09,114.453125
IS,Iceland,EURO,2020-10,237.52276867030963
IS,Iceland,EURO,2020-11,-52.671343766864545
IS,Iceland,EURO,2020-12,-61.23147092360319
IS,Iceland,EURO,2021-01,-15.88235294117647
IS,Iceland,EURO,2021-02,-83.56643356643356
IS,Iceland,EURO,2021-03,174.468085106383
IS,Iceland,EURO,2021-04,63.565891472868216
IS,Iceland,EURO,2021-05,-26.066350710900476
IS,Iceland,EURO,2021-06,-57.692307692307686
IS,Iceland,EURO,2021-07,898.4848484848485
IS,Iceland,EURO,2021-08,416.0849772382398
IS,Iceland,EURO,2021-09,-70.18523963540136
IS,Iceland,EURO,2021-10,99.11242603550296
IS,Iceland,EURO,2021-11,99.851411589896
IS,Iceland,EURO,2021-12,59.60346964064435
IS,Iceland,EURO,2022-01,442.9658385093168
IS,Iceland,EURO,2022-02,57.16246746932823
IS,Iceland,EURO,2022-03,4.066963879537804
IS,Iceland,EURO,2022-04,-88.83196363000525
IS,Iceland,EURO,2022-05,-45.95271645529983
IS,Iceland,EURO,2022-06,88.73117033603708
IS,Iceland,EURO,2022-07,80.53722179585571
IS,Iceland,EURO,2022-08,-75.11477639857166
IS,Iceland,EURO,2022-09,-56.61086436624531
IS,Iceland,EURO,2022-10,-0.47244094488188976
IS,Iceland,EURO,2022-11,-7.832278481012659
IS,Iceland,EURO,2022-12,-1.0300429184549356
IS,Iceland,EURO,2023-01,-48.30875975715525
IS,Iceland,EURO,2023-02,-12.248322147651008
IS,Iceland,EURO,2023-03,-65.77437858508604
IS,Iceland,EURO,2023-04,-44.6927374301676
IS,Iceland,EURO,2023-05,-44.44444444444444
IS,Iceland,EURO,2023-06,27.27272727272727
IS,Iceland,EURO,2023-07,12.857142857142856
IS,Iceland,EURO,2023-08,81.0126582278481
IS,Iceland,EURO,2023-09,29.37062937062937
IS,Iceland,EURO,2023-10,0.5405405405405406
IS,Iceland,EURO,2023-11,10.75268817204301
IS,Iceland,EURO,2023-12,24.75728155339806
IS,Iceland,EURO,2024-01,-66.14785992217898
IS,Iceland,EURO,2024-02,-75.86206896551724
IS,Iceland,EURO,2024-03,-23.809523809523807
IS,Iceland,EURO,2024-04,6.25
IS,Iceland,EURO,2024-05,176.47058823529412
IS,Iceland,EURO,2024-06,234.04255319148936
IS,Iceland,EURO,2024-07,34.394904458598724
IS,Iceland,EURO,2024-08,-49.763033175355446
IS,Iceland,EURO,2024-09,45.28301886792453
IS,Iceland,EURO,2024-10,-55.84415584415584
IS,Iceland,EURO,2024-11,-48.52941176470589
IS,Iceland,EURO,2024-12,-5.714285714285714
IS,Iceland,EURO,2025-01,-48.48484848484848
IS,Iceland,EURO,2025-02,-64.70588235294117
IS,Iceland,EURO,2025-03,0
IS,Iceland,EURO,2025-04,166.66666666666669
IS,Iceland,EURO,2025-05,-75
IT,Italy,EURO,2020-01,NA
IT,Italy,EURO,2020-02,Inf
IT,Italy,EURO,2020-03,116853.16455696202
IT,Italy,EURO,2020-04,11.349344647321766
IT,Italy,EURO,2020-05,-63.731179346611064
IT,Italy,EURO,2020-06,-78.90547530351351
IT,Italy,EURO,2020-07,-27.22652776013213
IT,Italy,EURO,2020-08,266.4280726256983
IT,Italy,EURO,2020-09,96.5362809090476
IT,Italy,EURO,2020-10,376.1217909868852
IT,Italy,EURO,2020-11,439.7128382678649
IT,Italy,EURO,2020-12,-55.26031038949155
IT,Italy,EURO,2021-01,5.9778471737539824
IT,Italy,EURO,2021-02,-27.17045927087292
IT,Italy,EURO,2021-03,65.1627408876577
IT,Italy,EURO,2021-04,-27.695615856028716
IT,Italy,EURO,2021-05,-39.711342470266075
IT,Italy,EURO,2021-06,-83.21532378632304
IT,Italy,EURO,2021-07,25.206854455848443
IT,Italy,EURO,2021-08,282.0941066011844
IT,Italy,EURO,2021-09,-37.1875871259197
IT,Italy,EURO,2021-10,-17.07605154864094
IT,Italy,EURO,2021-11,106.35155364028124
IT,Italy,EURO,2021-12,175.90118311196696
IT,Italy,EURO,2022-01,728.4641616470664
IT,Italy,EURO,2022-02,-63.2366688312088
IT,Italy,EURO,2022-03,-17.7823005747382
IT,Italy,EURO,2022-04,12.960607242697897
IT,Italy,EURO,2022-05,-27.072646129960148
IT,Italy,EURO,2022-06,-37.33828132483399
IT,Italy,EURO,2022-07,247.3791137804866
IT,Italy,EURO,2022-08,-72.1032941356833
IT,Italy,EURO,2022-09,-36.90917949494269
IT,Italy,EURO,2022-10,151.27754813993346
IT,Italy,EURO,2022-11,-36.074950389621016
IT,Italy,EURO,2022-12,-8.008877273451906
IT,Italy,EURO,2023-01,-44.831402258886335
IT,Italy,EURO,2023-02,-70.22980630576036
IT,Italy,EURO,2023-03,-21.08009305417082
IT,Italy,EURO,2023-04,21.44797237545795
IT,Italy,EURO,2023-05,-42.52563691368834
IT,Italy,EURO,2023-06,-50.67191529795032
IT,Italy,EURO,2023-07,-40.91603987036018
IT,Italy,EURO,2023-08,71.09294141999585
IT,Italy,EURO,2023-09,245.09104107434516
IT,Italy,EURO,2023-10,59.512331936824026
IT,Italy,EURO,2023-11,-18.519841313449895
IT,Italy,EURO,2023-12,82.83217231217421
IT,Italy,EURO,2024-01,-83.29890823251696
IT,Italy,EURO,2024-02,-80.90106007067138
IT,Italy,EURO,2024-03,-58.93848288621647
IT,Italy,EURO,2024-04,-38.073782033230074
IT,Italy,EURO,2024-05,46.56662119145066
IT,Italy,EURO,2024-06,228.94818492088115
IT,Italy,EURO,2024-07,287.44576495000945
IT,Italy,EURO,2024-08,53.33641697300192
IT,Italy,EURO,2024-09,-11.55653637316229
IT,Italy,EURO,2024-10,-26.96250022438832
IT,Italy,EURO,2024-11,-70.5655369036793
IT,Italy,EURO,2024-12,-20.24883099532398
IT,Italy,EURO,2025-01,-43.70223013297037
IT,Italy,EURO,2025-02,-53.28249953505673
IT,Italy,EURO,2025-03,-22.969745222929937
IT,Italy,EURO,2025-04,-53.850129198966414
IT,Italy,EURO,2025-05,-100
JE,Jersey,NA,2020-01,NA
JE,Jersey,NA,2020-02,NA
JE,Jersey,NA,2020-03,Inf
JE,Jersey,NA,2020-04,386.6666666666667
JE,Jersey,NA,2020-05,-87.21461187214612
JE,Jersey,NA,2020-06,-57.14285714285714
JE,Jersey,NA,2020-07,0
JE,Jersey,NA,2020-08,216.66666666666663
JE,Jersey,NA,2020-09,-2.631578947368421
JE,Jersey,NA,2020-10,270.27027027027026
JE,Jersey,NA,2020-11,203.6496350364963
JE,Jersey,NA,2020-12,308.41346153846155
JE,Jersey,NA,2021-01,-70.86521483225427
JE,Jersey,NA,2021-02,-86.86868686868688
JE,Jersey,NA,2021-03,-86.15384615384616
JE,Jersey,NA,2021-04,-22.22222222222222
JE,Jersey,NA,2021-05,42.857142857142854
JE,Jersey,NA,2021-06,1870
JE,Jersey,NA,2021-07,2094.92385786802
JE,Jersey,NA,2021-08,-64.98612395929695
JE,Jersey,NA,2021-09,-55.878467635402906
JE,Jersey,NA,2021-10,70.20958083832335
JE,Jersey,NA,2021-11,143.88742304309588
JE,Jersey,NA,2021-12,30.90515686981609
JE,Jersey,NA,2022-01,258.2920110192838
JE,Jersey,NA,2022-02,-47.76257112102107
JE,Jersey,NA,2022-03,22.740653517809832
JE,Jersey,NA,2022-04,-53.099892073390095
JE,Jersey,NA,2022-05,-70.44234211199182
JE,Jersey,NA,2022-06,108.04498269896196
JE,Jersey,NA,2022-07,109.48024948024948
JE,Jersey,NA,2022-08,-83.62445414847161
JE,Jersey,NA,2022-09,28.12121212121212
JE,Jersey,NA,2022-10,71.61778618732261
JE,Jersey,NA,2022-11,-40.07717750826902
JE,Jersey,NA,2022-12,128.3348666053358
JE,Jersey,NA,2023-01,-60.03223207091055
JE,Jersey,NA,2023-02,-98.68951612903226
JE,Jersey,NA,2023-03,-100
JE,Jersey,NA,2023-04,NA
JE,Jersey,NA,2023-05,NA
JE,Jersey,NA,2023-06,NA
JE,Jersey,NA,2023-07,NA
JE,Jersey,NA,2023-08,NA
JE,Jersey,NA,2023-09,NA
JE,Jersey,NA,2023-10,NA
JE,Jersey,NA,2023-11,NA
JE,Jersey,NA,2023-12,NA
JE,Jersey,NA,2024-01,NA
JE,Jersey,NA,2024-02,NA
JE,Jersey,NA,2024-03,NA
JE,Jersey,NA,2024-04,NA
JE,Jersey,NA,2024-05,NA
JE,Jersey,NA,2024-06,NA
JE,Jersey,NA,2024-07,NA
JE,Jersey,NA,2024-08,NA
JE,Jersey,NA,2024-09,NA
JE,Jersey,NA,2024-10,NA
JE,Jersey,NA,2024-11,NA
JE,Jersey,NA,2024-12,NA
JE,Jersey,NA,2025-01,NA
JE,Jersey,NA,2025-02,NA
JE,Jersey,NA,2025-03,NA
JE,Jersey,NA,2025-04,NA
JE,Jersey,NA,2025-05,NA
JM,Jamaica,AMRO,2020-01,NA
JM,Jamaica,AMRO,2020-02,NA
JM,Jamaica,AMRO,2020-03,Inf
JM,Jamaica,AMRO,2020-04,760
JM,Jamaica,AMRO,2020-05,11.24031007751938
JM,Jamaica,AMRO,2020-06,-61.32404181184668
JM,Jamaica,AMRO,2020-07,30.630630630630627
JM,Jamaica,AMRO,2020-08,713.7931034482759
JM,Jamaica,AMRO,2020-09,225.6779661016949
JM,Jamaica,AMRO,2020-10,-26.72391360915951
JM,Jamaica,AMRO,2020-11,-29.01278409090909
JM,Jamaica,AMRO,2020-12,0.80040020010005
JM,Jamaica,AMRO,2021-01,41.09181141439206
JM,Jamaica,AMRO,2021-02,156.41927541329582
JM,Jamaica,AMRO,2021-03,104.80109739369
JM,Jamaica,AMRO,2021-04,-52.31078365706631
JM,Jamaica,AMRO,2021-05,-50.74438202247191
JM,Jamaica,AMRO,2021-06,-54.66210436270317
JM,Jamaica,AMRO,2021-07,17.232704402515722
JM,Jamaica,AMRO,2021-08,646.0300429184549
JM,Jamaica,AMRO,2021-09,19.480799654825255
JM,Jamaica,AMRO,2021-10,-60.52964188985857
JM,Jamaica,AMRO,2021-11,-66.22445867642574
JM,Jamaica,AMRO,2021-12,-44.33408577878104
JM,Jamaica,AMRO,2022-01,2437.4695863746956
JM,Jamaica,AMRO,2022-02,-86.33937418096973
JM,Jamaica,AMRO,2022-03,-83.34113242863828
JM,Jamaica,AMRO,2022-04,20.926966292134832
JM,Jamaica,AMRO,2022-05,692.5667828106853
JM,Jamaica,AMRO,2022-06,-12.61723329425557
JM,Jamaica,AMRO,2022-07,-33.506624182458495
JM,Jamaica,AMRO,2022-08,-19.8234552332913
JM,Jamaica,AMRO,2022-09,-31.61371500471846
JM,Jamaica,AMRO,2022-10,-63.79944802207912
JM,Jamaica,AMRO,2022-11,-69.12325285895807
JM,Jamaica,AMRO,2022-12,-31.275720164609055
JM,Jamaica,AMRO,2023-01,268.86227544910184
JM,Jamaica,AMRO,2023-02,28.084415584415584
JM,Jamaica,AMRO,2023-03,-56.65399239543726
JM,Jamaica,AMRO,2023-04,-27.485380116959064
JM,Jamaica,AMRO,2023-05,-27.82258064516129
JM,Jamaica,AMRO,2023-06,67.0391061452514
JM,Jamaica,AMRO,2023-07,133.44481605351172
JM,Jamaica,AMRO,2023-08,-59.885386819484246
JM,Jamaica,AMRO,2023-09,-22.142857142857142
JM,Jamaica,AMRO,2023-10,-46.788990825688074
JM,Jamaica,AMRO,2023-11,-69.82758620689656
JM,Jamaica,AMRO,2023-12,0
JM,Jamaica,AMRO,2024-01,94.28571428571428
JM,Jamaica,AMRO,2024-02,-7.352941176470589
JM,Jamaica,AMRO,2024-03,-53.96825396825397
JM,Jamaica,AMRO,2024-04,-48.27586206896552
JM,Jamaica,AMRO,2024-05,66.66666666666666
JM,Jamaica,AMRO,2024-06,620
JM,Jamaica,AMRO,2024-07,-16.666666666666664
JM,Jamaica,AMRO,2024-08,-44
JM,Jamaica,AMRO,2024-09,-50
JM,Jamaica,AMRO,2024-10,-35.714285714285715
JM,Jamaica,AMRO,2024-11,-51.85185185185185
JM,Jamaica,AMRO,2024-12,-46.15384615384615
JM,Jamaica,AMRO,2025-01,71.42857142857143
JM,Jamaica,AMRO,2025-02,-16.666666666666664
JM,Jamaica,AMRO,2025-03,160
JM,Jamaica,AMRO,2025-04,26.923076923076923
JM,Jamaica,AMRO,2025-05,-24.24242424242424
JO,Jordan,EMRO,2020-01,NA
JO,Jordan,EMRO,2020-02,NA
JO,Jordan,EMRO,2020-03,Inf
JO,Jordan,EMRO,2020-04,-23.983739837398375
JO,Jordan,EMRO,2020-05,22.459893048128343
JO,Jordan,EMRO,2020-06,33.624454148471614
JO,Jordan,EMRO,2020-07,-39.21568627450981
JO,Jordan,EMRO,2020-08,297.31182795698925
JO,Jordan,EMRO,2020-09,734.6414073071719
JO,Jordan,EMRO,2020-10,592.1044098573282
JO,Jordan,EMRO,2020-11,274.70777015156125
JO,Jordan,EMRO,2020-12,-52.70850655480467
JO,Jordan,EMRO,2021-01,-48.02437637976391
JO,Jordan,EMRO,2021-02,54.69250724858843
JO,Jordan,EMRO,2021-03,221.6549932590181
JO,Jordan,EMRO,2021-04,-39.53597734579859
JO,Jordan,EMRO,2021-05,-70.65178797869642
JO,Jordan,EMRO,2021-06,-59.15428044705612
JO,Jordan,EMRO,2021-07,2.983074753173484
JO,Jordan,EMRO,2021-08,108.36814353215092
JO,Jordan,EMRO,2021-09,-19.659524122518732
JO,Jordan,EMRO,2021-10,71.89724290272437
JO,Jordan,EMRO,2021-11,86.74741801913284
JO,Jordan,EMRO,2021-12,42.88372093023256
JO,Jordan,EMRO,2022-01,30.055829052511417
JO,Jordan,EMRO,2022-02,187.95918507292788
JO,Jordan,EMRO,2022-03,-82.06668762264006
JO,Jordan,EMRO,2022-04,-95.67105315574914
JO,Jordan,EMRO,2022-05,-63.43558282208589
JO,Jordan,EMRO,2022-06,89.59731543624162
JO,Jordan,EMRO,2022-07,612.3451327433628
JO,Jordan,EMRO,2022-08,25.467420336666873
JO,Jordan,EMRO,2022-09,-43.05658695975048
JO,Jordan,EMRO,2022-10,-100
JO,Jordan,EMRO,2022-11,NA
JO,Jordan,EMRO,2022-12,NA
JO,Jordan,EMRO,2023-01,NA
JO,Jordan,EMRO,2023-02,NA
JO,Jordan,EMRO,2023-03,NA
JO,Jordan,EMRO,2023-04,NA
JO,Jordan,EMRO,2023-05,NA
JO,Jordan,EMRO,2023-06,NA
JO,Jordan,EMRO,2023-07,NA
JO,Jordan,EMRO,2023-08,NA
JO,Jordan,EMRO,2023-09,NA
JO,Jordan,EMRO,2023-10,NA
JO,Jordan,EMRO,2023-11,NA
JO,Jordan,EMRO,2023-12,NA
JO,Jordan,EMRO,2024-01,NA
JO,Jordan,EMRO,2024-02,NA
JO,Jordan,EMRO,2024-03,NA
JO,Jordan,EMRO,2024-04,NA
JO,Jordan,EMRO,2024-05,NA
JO,Jordan,EMRO,2024-06,NA
JO,Jordan,EMRO,2024-07,NA
JO,Jordan,EMRO,2024-08,NA
JO,Jordan,EMRO,2024-09,NA
JO,Jordan,EMRO,2024-10,NA
JO,Jordan,EMRO,2024-11,NA
JO,Jordan,EMRO,2024-12,NA
JO,Jordan,EMRO,2025-01,NA
JO,Jordan,EMRO,2025-02,NA
JO,Jordan,EMRO,2025-03,NA
JO,Jordan,EMRO,2025-04,NA
JO,Jordan,EMRO,2025-05,NA
JP,Japan,WPRO,2020-01,NA
JP,Japan,WPRO,2020-02,4200
JP,Japan,WPRO,2020-03,1110.077519379845
JP,Japan,WPRO,2020-04,636.0025624599616
JP,Japan,WPRO,2020-05,-68.06510575332926
JP,Japan,WPRO,2020-06,-58.0539656582175
JP,Japan,WPRO,2020-07,614.2300194931773
JP,Japan,WPRO,2020-08,244.6324599708879
JP,Japan,WPRO,2020-09,-61.91858930362704
JP,Japan,WPRO,2020-10,2.8975460973242755
JP,Japan,WPRO,2020-11,224.1646456480733
JP,Japan,WPRO,2020-12,50.99856605498867
JP,Japan,WPRO,2021-01,137.00573913761545
JP,Japan,WPRO,2021-02,-74.88182757859772
JP,Japan,WPRO,2021-03,-17.140215004045775
JP,Japan,WPRO,2021-04,174.12460589827293
JP,Japan,WPRO,2021-05,80.78962635752018
JP,Japan,WPRO,2021-06,-71.13622033058596
JP,Japan,WPRO,2021-07,45.68062571924555
JP,Japan,WPRO,2021-08,681.8005328763272
JP,Japan,WPRO,2021-09,-58.8451480427936
JP,Japan,WPRO,2021-10,-88.2697837385721
JP,Japan,WPRO,2021-11,-84.82031998297208
JP,Japan,WPRO,2021-12,8.576770273428371
JP,Japan,WPRO,2022-01,20086.160137752908
JP,Japan,WPRO,2022-02,143.64071401686198
JP,Japan,WPRO,2022-03,-37.71946562379922
JP,Japan,WPRO,2022-04,-9.894322179974829
JP,Japan,WPRO,2022-05,-10.191976404768646
JP,Japan,WPRO,2022-06,-61.638482739696535
JP,Japan,WPRO,2022-07,646.9065490796157
JP,Japan,WPRO,2022-08,70.54715931269745
JP,Japan,WPRO,2022-09,-49.47255533846358
JP,Japan,WPRO,2022-10,-56.05817564884721
JP,Japan,WPRO,2022-11,75.86368900552809
JP,Japan,WPRO,2022-12,72.7500857868681
JP,Japan,WPRO,2023-01,9.414997650063963
JP,Japan,WPRO,2023-02,-81.87108482151348
JP,Japan,WPRO,2023-03,-67.74037599527183
JP,Japan,WPRO,2023-04,22.916169193145983
JP,Japan,WPRO,2023-05,-70.0039523573467
JP,Japan,WPRO,2023-06,-100
JP,Japan,WPRO,2023-07,NA
JP,Japan,WPRO,2023-08,NA
JP,Japan,WPRO,2023-09,NA
JP,Japan,WPRO,2023-10,NA
JP,Japan,WPRO,2023-11,NA
JP,Japan,WPRO,2023-12,NA
JP,Japan,WPRO,2024-01,NA
JP,Japan,WPRO,2024-02,NA
JP,Japan,WPRO,2024-03,NA
JP,Japan,WPRO,2024-04,NA
JP,Japan,WPRO,2024-05,NA
JP,Japan,WPRO,2024-06,NA
JP,Japan,WPRO,2024-07,NA
JP,Japan,WPRO,2024-08,NA
JP,Japan,WPRO,2024-09,NA
JP,Japan,WPRO,2024-10,NA
JP,Japan,WPRO,2024-11,NA
JP,Japan,WPRO,2024-12,NA
JP,Japan,WPRO,2025-01,NA
JP,Japan,WPRO,2025-02,NA
JP,Japan,WPRO,2025-03,NA
JP,Japan,WPRO,2025-04,NA
JP,Japan,WPRO,2025-05,NA
KE,Kenya,AFRO,2020-01,NA
KE,Kenya,AFRO,2020-02,NA
KE,Kenya,AFRO,2020-03,Inf
KE,Kenya,AFRO,2020-04,702.6315789473684
KE,Kenya,AFRO,2020-05,406.55737704918033
KE,Kenya,AFRO,2020-06,153.915857605178
KE,Kenya,AFRO,2020-07,176.1152179454499
KE,Kenya,AFRO,2020-08,58.3364106351551
KE,Kenya,AFRO,2020-09,-76.22879132412105
KE,Kenya,AFRO,2020-10,167.8194751042433
KE,Kenya,AFRO,2020-11,209.6895320084257
KE,Kenya,AFRO,2020-12,-60.851693035635066
KE,Kenya,AFRO,2021-01,-63.49901797854661
KE,Kenya,AFRO,2021-02,2.918046357615894
KE,Kenya,AFRO,2021-03,376.2115423285743
KE,Kenya,AFRO,2021-04,13.959969597162402
KE,Kenya,AFRO,2021-05,-47.50629909589447
KE,Kenya,AFRO,2021-06,-15.945507164537304
KE,Kenya,AFRO,2021-07,20.52401746724891
KE,Kenya,AFRO,2021-08,163.6845039018952
KE,Kenya,AFRO,2021-09,-63.52658281365606
KE,Kenya,AFRO,2021-10,-64.4932261102659
KE,Kenya,AFRO,2021-11,-66.39461334421547
KE,Kenya,AFRO,2021-12,1504.007285974499
KE,Kenya,AFRO,2022-01,50.94253917783329
KE,Kenya,AFRO,2022-02,-95.80700170528638
KE,Kenya,AFRO,2022-03,-72.54784688995215
KE,Kenya,AFRO,2022-04,-27.886710239651418
KE,Kenya,AFRO,2022-05,199.09365558912387
KE,Kenya,AFRO,2022-06,635.3535353535353
KE,Kenya,AFRO,2022-07,-22.623626373626372
KE,Kenya,AFRO,2022-08,-90.16509852654004
KE,Kenya,AFRO,2022-09,-57.400722021660656
KE,Kenya,AFRO,2022-10,191.94915254237287
KE,Kenya,AFRO,2022-11,245.71843251088535
KE,Kenya,AFRO,2022-12,-57.59865659109992
KE,Kenya,AFRO,2023-01,-68.8118811881188
KE,Kenya,AFRO,2023-02,-58.730158730158735
KE,Kenya,AFRO,2023-03,-60
KE,Kenya,AFRO,2023-04,78.84615384615384
KE,Kenya,AFRO,2023-05,-84.94623655913979
KE,Kenya,AFRO,2023-06,4678.571428571428
KE,Kenya,AFRO,2023-07,-73.84155455904335
KE,Kenya,AFRO,2023-08,-61.71428571428571
KE,Kenya,AFRO,2023-09,-61.19402985074627
KE,Kenya,AFRO,2023-10,207.6923076923077
KE,Kenya,AFRO,2023-11,-96.25
KE,Kenya,AFRO,2023-12,-100
KE,Kenya,AFRO,2024-01,NA
KE,Kenya,AFRO,2024-02,NA
KE,Kenya,AFRO,2024-03,Inf
KE,Kenya,AFRO,2024-04,-100
KE,Kenya,AFRO,2024-05,NA
KE,Kenya,AFRO,2024-06,Inf
KE,Kenya,AFRO,2024-07,-75
KE,Kenya,AFRO,2024-08,200
KE,Kenya,AFRO,2024-09,-100
KE,Kenya,AFRO,2024-10,NA
KE,Kenya,AFRO,2024-11,Inf
KE,Kenya,AFRO,2024-12,175
KE,Kenya,AFRO,2025-01,-45.45454545454545
KE,Kenya,AFRO,2025-02,-66.66666666666666
KE,Kenya,AFRO,2025-03,0
KE,Kenya,AFRO,2025-04,-50
KE,Kenya,AFRO,2025-05,-100
KG,Kyrgyzstan,EURO,2020-01,NA
KG,Kyrgyzstan,EURO,2020-02,NA
KG,Kyrgyzstan,EURO,2020-03,NA
KG,Kyrgyzstan,EURO,2020-04,NA
KG,Kyrgyzstan,EURO,2020-05,NA
KG,Kyrgyzstan,EURO,2020-06,NA
KG,Kyrgyzstan,EURO,2020-07,NA
KG,Kyrgyzstan,EURO,2020-08,NA
KG,Kyrgyzstan,EURO,2020-09,NA
KG,Kyrgyzstan,EURO,2020-10,NA
KG,Kyrgyzstan,EURO,2020-11,NA
KG,Kyrgyzstan,EURO,2020-12,NA
KG,Kyrgyzstan,EURO,2021-01,NA
KG,Kyrgyzstan,EURO,2021-02,NA
KG,Kyrgyzstan,EURO,2021-03,NA
KG,Kyrgyzstan,EURO,2021-04,NA
KG,Kyrgyzstan,EURO,2021-05,NA
KG,Kyrgyzstan,EURO,2021-06,Inf
KG,Kyrgyzstan,EURO,2021-07,471.3789290791344
KG,Kyrgyzstan,EURO,2021-08,-51.7084093547852
KG,Kyrgyzstan,EURO,2021-09,-84.38376552750587
KG,Kyrgyzstan,EURO,2021-10,10.337243401759531
KG,Kyrgyzstan,EURO,2021-11,-34.95016611295681
KG,Kyrgyzstan,EURO,2021-12,-37.640449438202246
KG,Kyrgyzstan,EURO,2022-01,826.6994266994267
KG,Kyrgyzstan,EURO,2022-02,-80.69818824569155
KG,Kyrgyzstan,EURO,2022-03,-82.05128205128204
KG,Kyrgyzstan,EURO,2022-04,-75
KG,Kyrgyzstan,EURO,2022-05,-88.77551020408163
KG,Kyrgyzstan,EURO,2022-06,354.54545454545456
KG,Kyrgyzstan,EURO,2022-07,5346
KG,Kyrgyzstan,EURO,2022-08,-28.755049577671688
KG,Kyrgyzstan,EURO,2022-09,-81.08247422680412
KG,Kyrgyzstan,EURO,2022-10,0.544959128065395
KG,Kyrgyzstan,EURO,2022-11,-78.59078590785907
KG,Kyrgyzstan,EURO,2022-12,-54.43037974683544
KG,Kyrgyzstan,EURO,2023-01,-33.33333333333333
KG,Kyrgyzstan,EURO,2023-02,237.5
KG,Kyrgyzstan,EURO,2023-03,62.96296296296296
KG,Kyrgyzstan,EURO,2023-04,-37.121212121212125
KG,Kyrgyzstan,EURO,2023-05,-89.1566265060241
KG,Kyrgyzstan,EURO,2023-06,88.88888888888889
