"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12"
"IMF.STA:CPI(3.0.1)","LBN.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Lebanon","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.7293431512357506","0.1756248255065718","1.728055799636092","0.4716210606913674","0.1190329879516493","-0.8353625742733374","-0.4588485817912872","0.006574404082102109","0.3130524453052006","1.364189073620124","1.955422710280079","2.706058114105676","2.130640504538456","1.379658972716318","7.294895927991056","25.35863624259234","6.936289767972632","20.20562891867331","11.41979998391679","3.606029633157909","5.335867047356649","3.887317085150103","0.5213888341667301","8.149959893782565","2.83866088115119","4.594679430842037","8.327924346836518","7.758163472344892","6.056379305967684","9.70932194530227","24.07646945709343","10.24775286777495","8.15809515379488","16.42134474307274","10.62640239340733","16.52494203857734","7.688273476396706","-3.133474782538672","6.103343714759853","7.099430998129343","7.853385735660359","9.233509288397249","7.418632845285834","7.55108203645657","8.397716921115077","14.64638979390661","3.739242087369555","6.727280910448897","8.43477750725998","25.5249121952759","33.27430831175268","8.551069523760757","5.349792195281815","7.213253835458252","6.804663492607784","0.9170705605120448","1.382071210214724","17.22031348063275","2.565145391987782","0.02175066046717072","2.865992691770503","1.055758280692793","1.718221119587233","1.738438643980547","0.02282504994496323","0.2752732739588219","1.971451641724944","0.6442701071834133","-0.1771126953748914","2.016691835107308","2.299320601995123","2.389136576583476"
"IMF.STA:CPI(3.0.1)","WBG.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","West Bank and Gaza","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.008369357713654444","-0.04852867344976437","0.8533475320226332","0.8532133874406158","0.4338296450612826","-0.4757318482400822","0.1838418320884952","0.3136635856317686","0.3318299901528185","-0.3079617166746162","-0.3121284932377809","-0.2396327911669348","-0.3224188763289751","-0.06634160328251236","0.7247099827474754","-0.8886837356020926","-0.9001879513304976","-0.469155520063885","-0.02005816868919868","0.03009328919650918","1.263537906137184","0.5149534561299267","-0.374384236453202","0.2966772151898734","-0.6704791954249655","0.3176493944808418","0.3958044725905403","0.9262509094460871","0.07614603517921585","-0.6239278477949626","0.1259560574136068","0.2943239122748835","0.4336431580596975","0.08247311172752449","-0.2655868124403404","0.2087899201521531","0.6786667489644095","0.6087425476484152","1.026374708448146","1.08395346762535","-0.2659377301846381","0.3775540610950857","-0.3647410425009153","-0.4811320754716981","1.298701298701299","0.4226268262015722","-0.3556176208513227","0.00583085668381184","0.3363456354344715","0.8960048835833144","1.311672592037044","0.6302491467794282","-0.2593173427151465","-0.3472887130308607","0.1367365542388332","0.7373691397360036","1.36454003253208","2.567531425514844","3.494132985658409","3.493743176282859","3.265901441964619","8.19733600379832","9.1286264400039","-1.910789433701216","13.71213195869306","0.8305911798287002","-1.393271321648393","1.719436628175556","5.925253022778778","9.192472499849933","14.75270161291668","2.971651355137561"
"IMF.STA:CPI(3.0.1)","BEL.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Belgium","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.04620218074293107","0.3235647591753721","0.3040914117213417","0.05512172714745062","0.01836378661279956","-0.0550812448361333","0.08266740148801323","-0.0183553597650514","-0.4589682393978337","0.3596458871265216","0.06432049986217037","0.1285583103764922","0.5961115187087307","0.01823320266204759","-0.1640689089417555","0.0","-0.07303934994978545","0.06395614435815442","0.2191380569758948","0.06377551020408163","-0.3733041973959756","0.2010601352586364","-0.1641736592484495","0.02740727206285401","0.4383962005662618","0.2182413385468764","0.2722076036657291","0.3348113292914668","0.1533189033189033","0.225123818099955","0.8535489667565139","0.5167037861915367","-0.2481609501019232","1.466015104398045","1.252189141856392","0.09513102136123842","2.229134266459305","0.6338742393509128","0.5207021080036953","0.3341966747430863","0.7660920975934716","0.851169324849186","0.8275975090134382","0.8126777732629012","0.9592906086255542","2.371446822101565","-0.2261914047266204","-0.1563477173233271","0.09395552771688068","-0.6961827284105131","0.56715242221347","-0.6657789613848202","0.3784891972874941","-0.1492537313432836","0.810321768546928","0.7647885125643827","-0.6892812887236679","0.3431334321141699","0.1709800264241859","0.4344790131119559","0.4866743916570104","0.7149446494464945","0.5495763682161667","-0.4782509678888636","0.3661327231121281","0.2203982368141055","0.7128232350041708","0.0","-0.4969505308335216","0.4842981460461597","0.1656751261390165","0.3984662807307721"
"IMF.STA:CPI(3.0.1)","HND.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Honduras","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.03094059405940594","0.7732755954222085","0.3990178023327195","0.9171507184347294","0.3635262041805513","0.09055236945366738","0.2714113389626055","0.06015037593984962","0.1502855425308085","0.2400960384153661","0.2994011976047904","0.417910447761194","0.2378121284185493","0.4744958481613286","0.295159386068477","0.3825779870512066","-0.6449721489299326","0.4426084390675716","0.7050528789659224","0.1750291715285881","0.320326150262085","0.4934687953555878","0.4621606008087811","0.6037952846463485","0.4001143183766791","0.1707941929974381","0.3694231315714692","0.3963759909399773","0.1974055273547659","0.2814522938361948","0.3087285994948077","0.3917179630665921","0.4459308807134894","0.5271920088790233","0.7452387524151256","0.9589041095890412","1.221166892808684","0.3485254691689008","0.9350788137857334","1.694017998941239","0.8849557522123894","1.315789473684211","0.8912655971479501","-0.02523977788995457","0.1262307498106539","0.6555723651033787","0.9769539078156313","0.3721161002232697","0.4201680672268908","1.156780703913365","0.24330900243309","0.1941747572815534","0.07267441860465115","0.3873154199951586","0.4581625271280444","0.5040806529044647","0.5254358729400525","0.3801377999524828","0.2130177514792899","0.5196032120925838","0.2349624060150376","0.6797937177684013","0.4889406286379511","0.2780352177942539","0.1617375231053604","0.3229527104959631","0.6438261669349276","0.4340872743888508","0.04549590536851683","-0.04547521600727603","0.1137397634212921","0.4544421722335833"
"IMF.STA:CPI(3.0.1)","PRY.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Paraguay","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.0","0.5813953488372093","0.09633911368015415","0.2887391722810395","0.7677543186180422","-0.1904761904761905","-0.09541984732824427","-0.09551098376313276","0.2868068833652008","0.3813155386081983","0.1899335232668566","0.5687203791469194","0.0","0.1885014137606032","0.1881467544684854","-0.1877934272300469","-0.5644402634054563","-0.3784295175023652","0.4748338081671415","0.4725897920604915","0.2822201317027281","0.4690431519699812","0.6535947712418301","0.5565862708719852","0.4612546125461255","0.09182736455463728","0.09174311926605505","-0.09165902841429881","0.5504587155963303","0.364963503649635","1.181818181818182","0.8984725965858041","0.979519145146928","1.587301587301587","0.5208333333333333","0.0","1.468048359240069","1.361702127659574","0.8396305625524769","1.498751040799334","0.1640689089417555","0.4914004914004914","0.7334963325183373","0.4045307443365696","-0.08058017727639001","0.4032258064516129","0.7228915662650602","-0.1594896331738437","1.198083067092652","0.473559589581689","0.3927729772191673","0.3912363067292645","0.0","-0.3117692907248636","0.0","-0.1563721657544957","0.4698512137823023","0.4676539360872954","0.3878975950349108","0.3091190108191654","0.9244992295839753","0.0","1.068702290076336","0.7552870090634441","0.3748125937031484","-0.3734129947722181","0.07496251874062969","-0.2247191011235955","0.2252252252252252","0.0","0.2247191011235955","0.6726457399103138"
"IMF.STA:CPI(3.0.1)","TLS.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Timor-Leste, Democratic Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.298804780876494","0.09930486593843098","0.09920634920634921","0.0","0.09910802775024777","0.0","-0.198019801980198","0.09920634920634921","0.1982160555004955","-0.3956478733926805","-0.09930486593843098","0.8946322067594433","0.2955665024630542","-0.9823182711198428","0.2976190476190476","0.09891196834817013","0.1976284584980237","0.09861932938856016","0.09852216748768473","-0.0984251968503937","-0.09852216748768473","-0.09861932938856016","0.09871668311944719","0.4930966469428008","0.9813542688910697","0.3887269193391642","0.6776379477250726","0.5769230769230769","0.4780114722753346","0.09514747859181732","0.09505703422053231","0.1899335232668566","0.09478672985781991","0.6628787878787878","0.4703668861712135","0.4681647940074906","1.118359739049394","0.6451612903225806","0.9157509157509158","1.17967332123412","1.255605381165919","0.6200177147918512","0.2640845070422535","-0.0877963125548727","0.08787346221441125","0.1755926251097454","-0.0876424189307625","0.6140350877192982","3.836094158674804","0.5037783375314862","0.9189640768588136","-0.2483443708609272","0.3319502074688797","0.5789909015715466","0.3289473684210526","0.4918032786885246","0.9787928221859706","0.1615508885298869","0.2419354838709677","0.3218020917135961","-0.400962309542903","0.1610305958132045","-0.2411575562700965","0.40290088638195","0.4012841091492777","-0.07993605115907274","-0.08","-0.08006405124099279","-0.1602564102564103","-0.2407704654895666","-0.2413515687851971","0.1612903225806452"
"IMF.STA:CPI(3.0.1)","MDV.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Maldives","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.08892197521848846","0.3238181095703248","-0.2134953016409017","0.4045434292502285","0.3151181099831935","0.2432707530943421","-0.7257832503011495","0.6402204847964412","-0.2334427993839116","0.2768911435553572","-0.130982046764967","0.4789233515736524","-0.1377445617212669","0.001070632021402182","-1.115871167837434","-3.233499771433584","0.05385661350584836","-0.4130514147148016","2.814653085239446","0.5390117983245201","0.07476255464654892","0.01864148209049489","0.1249777109494043","0.03410113648251507","0.250938786884948","-0.05115946877327759","-0.1983139629894835","0.08480295666867564","-0.535051879045399","-2.165929714380355","2.797397613323197","0.07789287611739101","-0.2957457344410496","0.0824378996905654","0.1160231412005115","-0.07370470243359364","0.3993782310829911","0.3384857005187346","0.2878547753082179","0.2652930193479373","0.6650123975607426","0.4467983417723035","0.148317675747387","0.2236628977473279","0.1575989804243135","-0.07292457419851878","0.01873543579792376","0.490037118036","0.9561104924973263","0.2239314276292078","0.3838817777358294","0.2088614357831433","-0.397114407673455","0.1038211182531431","0.05969980814734738","0.2001655007976557","0.4479574234129933","-0.07695132628861975","-0.4836931709451445","0.3867273370694595","-0.1713123074072861","0.4546943312670108","-0.8858381575191429","-0.7560683438040464","1.508197957824765","0.7289122091200089","0.09702388190297188","0.1910985361736933","0.1605984920016831","-0.1556084131431294","2.465179539298104","1.110883206559725"
"IMF.STA:CPI(3.0.1)","GMB.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Gambia, The","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.3875058163967258","0.5647698395804843","0.4669475622270882","1.293799132165383","0.945792572599965","0.4403223778451892","0.4842302220604119","0.715482382427435","0.5458745372044674","0.4427510031399776","0.5017164853510382","0.6323105726276681","0.09463365148773317","1.015032612139","0.2305097707229948","-0.5708445422268607","0.7428738813363178","0.1936522713888661","0.184362854652512","1.299083052523902","0.3030242081143897","0.8270105811587094","0.6825956150214807","0.5348577939513858","1.902520489842898","-0.1098787844098475","1.164295120675119","-0.6724539720178561","1.128715575755737","0.551499161073506","0.2914452496894496","0.1533398219608501","0.362559760582548","1.142188978301577","0.4445755390904468","1.021347867293468","2.09669086203871","0.386225287642997","1.029735559998594","2.526129351736707","1.032880554246594","0.6582931284487961","0.8577216086587565","0.6868760444877476","0.6617259343069286","1.114226642588456","0.2207065295685675","1.697766074073101","1.562369337066674","0.8235681696195877","2.086241992459305","4.797863930984167","0.925889611030687","1.144616681974244","1.325221918622262","0.7338497670485105","0.7429537285121414","0.7209335864411064","0.5236336075110516","0.7489162367832406","0.5692445486060901","1.259607894864968","0.5873836160163719","1.236657381679161","0.8882376753183853","0.5910833796728739","0.6715027118671238","0.8425235151491834","0.9202075098814229","0.7588274891377517","0.747039174005466","0.6631299734748011"
"IMF.STA:CPI(3.0.1)","SSD.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","South Sudan, Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","26.54724023731747","15.05459818357455","12.65919875405901","7.189066785165193","5.299384141616896","0.06720493324370949","10.00048192723039","4.161341117170538","14.24330254893569","3.532259059962745","-33.19604233273797","0.7537567310774308","2.109976656535788","30.07042498156942","2.620310159248219","6.521827587871168","3.903525392699751","-20.23903596338501","7.793087876936182","8.039191640170397","8.556882079692025","8.931946350109042","6.825283768565908","-10.72209438778492","-5.124150176749762","4.81797630251274","3.165572570407692","3.09009699430124","2.885202083956064","-17.19920420862708","1.788450479260594","7.62374559354467","2.444533106395091","9.721348782552173","-9.431238341088717","-8.966795638401814","-8.688543383676452","3.230165548801413","9.221390729644376","7.493898021451961","0.442465391917572","-8.547774424045954","4.972546694693318","-1.453247994942638","-4.076930237565421","4.937488798501101","-4.537244191903796","-12.49055830952916","18.09776113963022","2.394539036488058","-2.507511327621726","-0.455487109683651","8.937246115179086","-5.034354769990128","-2.174611015812118","-3.023251214232821","2.78409999866155","-2.19233652660226","-0.5010435501500065","-8.206485897521661","2.666505623998685","3.122122261542393","28.95424412356912","18.88647833501287","17.83102669791875","18.42803890586378","2.772034417358664","1.378751013787531","-1.2474063333337","10.98453778578603","21.81374219078782","13.16469648753755"
"IMF.STA:CPI(3.0.1)","TGO.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Togo","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.7316134000770034","-0.430045871559628","-0.1439677512237242","-0.00961168781237974","1.355378256272225","0.8061456752655564","-1.241885407846455","-1.600457273506721","-0.542162842482325","-0.184950842013054","0.955724595279892","0.01931993817619761","1.796407185628746","-0.09487666034155487","0.541310541310535","0.5761783319165065","0.2066115702479315","-0.7497656982193095","0.5665722379603452","-0.7511737089201908","0.0","-0.2838221381267706","0.4743833017077743","1.227573182247413","0.1865671641791023","0.09310986964618141","-0.6511627906976785","2.715355805243449","0.9115770282588888","1.623975609756092","1.110435630880806","-0.6802054553442339","-1.087668165815152","-0.0868311432935466","-0.07996690295809016","1.984349705878522","1.472892291479832","1.000718940887476","-0.4006606833623914","1.521624818905851","1.415496453462201","0.454872359729343","0.3487621150290461","0.3186130734475646","-0.3126217735113272","-0.724756499723754","1.391590866109902","1.029154881398735","1.132546113255158","-1.090601052656165","0.6911303544619641","2.115200710421766","0.3023115795289839","0.6847059015363377","0.74219376481367","-2.136297923557891","-0.5126210313500276","0.6529783900938388","0.2943516308671105","0.6504322995161542","-0.3940420836945339","0.4430730279293798","-0.08664828672706681","1.963103122043586","1.600556715379214","0.9893455098934437","0.5124340617935891","-2.009296746138903","-1.377199693955608","-0.8533747090767937","-0.05477308294206689","0.5167149455883048"
"IMF.STA:CPI(3.0.1)","ZMB.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Zambia","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","1.05073966542237","0.7296939845852146","1.095667134513515","0.7299923865824712","0.8536368486573004","0.7494269088344206","0.4463113678130743","0.7449032932566649","1.215030051455009","0.9398496240601504","0.9988149652954122","1.583975863224941","1.77378104116822","1.941472114137484","1.236531350642122","2.211138166679758","1.586935638808838","0.2118163249867615","0.3359251151204046","0.4664635293232517","1.400381922342457","1.251800155090285","2.191830780452225","3.151208022554513","3.698450041516745","2.532279051146031","1.744110373551998","2.152360240501471","2.006825083748161","1.32588545822847","0.3059308172290543","0.3623735467310886","-0.4874379419286896","0.4172587911589514","0.6293095661076149","0.6313584679832436","2.554191073711754","1.739634676717889","0.7722998005129666","0.6815418116003507","0.8482669512948711","0.9107620320855615","0.4416107753029174","0.2638014893792421","-0.3508098774906131","0.184273494870596","0.6945588316037995","0.7661059461817389","2.069805194805195","1.94831013916501","1.042641705668227","0.9289519055093796","0.5915047677323951","0.8034673290414153","0.8900957984461039","0.7975077881619937","0.6601557670911113","0.7614462566319513","0.9190190629418361","0.9758689823425687","2.129033801401813","2.239242967231162","1.264633783133634","0.9886654148096197","1.375509655450513","1.279501458499072","1.003687460452532","0.8705795943055886","0.7816850130637769","0.8393718523555537","1.601550975681713","1.22371095532418"
"IMF.STA:CPI(3.0.1)","ALB.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Albania","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","1.598996103897992","0.5920430372860397","-0.3068528312526694","-0.237876202319796","-1.014062732706067","-0.2768940304865214","-0.1102983903678899","0.3470743000491543","0.0918799485046194","-0.2073244364222676","-0.1487609139267837","0.840643082142342","1.907198149327913","0.3635029765642307","0.564102396086098","-0.4234592328195298","-0.8401750999292842","-0.5721978309769036","-0.5202159078900573","0.2267122791788085","0.3714199435901176","0.243562465378199","-0.5275111380491704","0.2830221951322494","1.255444857852","1.099311196993553","0.6605975871392998","0.241101495911133","-0.9121222853789785","-0.8090521076180516","0.1105003705844101","0.369449197436011","0.4960143735960514","0.1494246920770064","0.1711998468629462","0.8471175108761757","1.268992226816223","1.274967154500668","2.371280965245125","0.7234607232555859","-0.4617506467654369","-0.1458081605608035","0.2209446532361994","0.80175041678171","0.6110538642252148","0.3634915444920334","-0.2586279132663088","0.4277994803638054","1.101423897093514","1.113646652617778","0.699885424242885","0.02502556241797605","-0.3110670000176128","-0.3459471659117899","-0.1067174807721509","0.6023415700282448","0.6851626416913773","0.1267416633433372","-0.1658317687968842","0.4956008279183653","0.5118163022997563","0.3353547493046391","0.4120605751079475","-0.1626767820907422","-0.2297843634871037","-0.3744208698672877","-0.1866814654262621","0.5163381962161543","0.6252300481087552","0.1063274424642437","-0.02269160305480264","0.5507092025218094"
"IMF.STA:CPI(3.0.1)","ISL.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Iceland","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.4225461830867111","0.1929481338058943","0.5220368097560738","0.3627634100488741","0.2307900675017111","0.3743135824856232","-0.2200845480453824","0.2805611705267419","0.08931456626275901","0.3624003759026254","0.1225762783210996","0.1205748896073881","-0.7467356040601325","0.922367963999524","0.2199692019298218","0.4952406982685886","0.5354286947447461","0.4470683852315705","0.142036389652772","0.4511122583149706","0.3848896054197671","0.4274777825191562","0.04739798896279229","0.2005814322529865","-0.05309720243394812","0.6836007273917382","0.4935961267726539","0.6982326360118565","0.4360769250780143","0.2569290030219986","0.1579296168578072","0.4593036035510656","0.4617248930112199","0.606617902395524","0.3406355326820685","0.456931885666858","0.4910138762647223","1.163417685976998","0.9468586432581121","1.230544671777341","0.7726823484986726","1.401788700175269","1.180609819164123","0.2816214581166508","0.09832376545941562","0.6683310576267845","0.2742500273846199","0.6606687635164251","0.8469210780577677","1.396160039196025","0.5921694539745731","1.305090011488759","0.3854320044383952","0.85166520292188","0.04076832168670872","0.3262505917290144","0.3484276123569236","0.6055248910031662","0.381900454182238","0.4175927734079159","-0.1759498670513336","1.337641807699461","0.7904770206967429","0.562090569050696","0.5643354652270763","0.4913544837221948","0.4540588480333971","0.09461948653099189","-0.2385079399444669","0.2875725350367392","0.09764568375354817","0.3907355115592589"
"IMF.STA:CPI(3.0.1)","DOM.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Dominican Republic","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.1697007096575187","0.370885489105248","0.6543494996150885","0.5277246653919663","-0.03043213633596896","-0.1826484018264834","0.4650808173223653","0.3415041359945231","0.3781576160943912","0.6705846895720396","0.3742234862659908","0.2013272686600456","0.3274296770352838","-0.1260940513276861","-0.5198663200891442","-0.8212019410227662","-0.1129092961987264","1.70308967596084","1.882039122702965","0.7781818181818336","0.5989752471675222","0.6627938883328499","0.597428250513188","0.4822269065288325","0.9674885529819721","0.6830860308906683","0.6030681090045606","0.413997227529879","0.6482846109359551","0.6339144215530903","0.5369065708891652","0.7987688699985344","0.4498364231188659","0.6414257927353327","1.08050771277552","0.7265709762908418","1.182204250284736","0.9214498874365195","0.6683497898978021","0.9559309805807732","0.4917307561423807","0.6391696720339987","0.4971525189902168","0.2092610573542706","0.2940242904158105","0.2790039143832764","0.4659274947053694","0.9606004993138568","0.6345801126686755","0.1074017721292401","0.2145730889584265","0.2441220123439768","-0.197411003236246","0.2196893543889231","0.4541079214087538","0.5151849931233513","0.4303514750673325","0.2171252993250131","0.1367425038364311","0.5382745645396926","0.389764607476207","0.09056572866822701","0.29757361839134","-0.09806013518177996","-0.03855582899743851","0.4785594825398845","0.5278798260310739","0.4036300260298593","0.2968967971861031","0.0928289984816821","0.1575549204663996","0.7027204417540124"
"IMF.STA:CPI(3.0.1)","KOR.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Korea, Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.1050632399886855","0.4318191011690466","-0.1913181822758808","0.363192461738683","0.1718921201033363","-0.1615622365833099","-0.3055552763566554","0.2399508000040328","0.3711340206185567","0.2475098703328857","-0.5597704940974201","0.2392416642373921","0.3720454477080596","0.0699370566490159","-0.2196485623003195","-0.4402641584950971","-0.06030150753768844","0.2715205148833467","-0.0802326747567947","0.5620796948710228","0.5489569817347041","-0.555886440341473","-0.08983829107606309","0.2397841942251973","0.7076647064686534","0.5344418052256532","0.2559558968300847","0.1374705420267086","0.06864090998234948","0.0","0.20578147966683","0.4791707412477997","0.4087591240875912","0.1744693224774644","0.5031446540880503","0.1636661211129296","0.7785467128027682","0.5436337625178826","0.6450388920508442","0.6880301602262017","0.6271646541233736","0.6604651162790698","0.4805470843729785","-0.0919709371838499","0.1749056430083771","0.3124425657048337","-0.08244778307072188","0.1742000550105437","0.7413509060955519","0.2362133187971291","0.1722106408048582","0.2262034020991676","0.3249977430712287","0.02699541078016737","0.1169485426412379","0.8895677958486836","0.5076594228713929","0.3721754541426673","-0.5208793149112739","0.04437344692935747","0.390313137585381","0.5390121056817178","0.1494111443135876","0.05265467310223782","0.07894044382071748","-0.2278702892199825","0.2547434996486297","0.3592394637693858","0.0960363191898027","0.03488879197557785","-0.2528555235853169","0.4458041958041958"
"IMF.STA:CPI(3.0.1)","SVN.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Slovenia, Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-1.10187512081964","0.7720875684128224","0.6982833866744254","0.7801213522103438","0.879204892966361","0.3505115574081091","-0.7080147267063155","0.3707929264118654","-0.1894477597802406","0.0664325709404954","0.07587253414264036","-0.1611068991660349","-0.8542952064546749","0.6606031594064146","-0.779912497622218","-0.9202453987730062","0.8707430340557276","1.285248417417993","-0.1136363636363636","-0.05688282138794084","-0.3889205084424208","0.3142557851633178","-0.7594456047085627","-0.3156686435814042","-0.4318203627291047","0.2891287586738628","0.3363444166826831","1.043961306388277","0.9289099526066351","0.5822689706987229","0.4108309990662932","0.09298865538404315","-0.05574136008918618","0.9016545826361777","0.7001381851681253","-0.009148293843198244","0.3934126258005489","1.376104984963091","-1.10571736785329","2.563403326970275","2.029602056190729","2.736275191104934","0.9638961697810096","0.02512352399296541","-0.9209645010046885","0.7605205340544196","0.8638040925863804","0.1995510102269893","0.1908555306613559","0.6791452708298824","0.04113195129976966","1.504810459666146","1.053143227478937","1.378868045534712","0.166060414360272","0.1026288781874161","0.2760252365930599","0.212347620920173","-1.012399937215508","-0.4756996749385555","-0.5974667410180833","0.7533258535021637","0.1829462297168311","0.9924573243350536","0.5345911949685535","0.390991554582421","-0.09347250350521888","-0.2027132387338219","-0.015625","-0.4531958118456009","0.6907378335949765","-0.3196133458060493"
"IMF.STA:CPI(3.0.1)","LUX.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Luxembourg","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.8819018404907975","1.518375241779497","0.1619510336286558","0.1807114323758798","0.2753251685179911","-0.0662753266426813","-0.6821411653244908","1.173328245731184","-0.1508580049028852","-0.009442870632672332","0.03777504957975257","0.1416029453412631","-0.641025641025641","1.261859582542694","-0.6464911458821325","-0.05658242172764994","-0.150971881487073","0.4914004914004914","-0.4889975550122249","0.8221508221508222","-0.065610647670822","-0.02813731007315701","-0.2063983488132095","0.2820344081978001","0.6656041998687541","-0.6891413671074688","1.406601650412603","0.04623636027371925","0.2865329512893983","0.1658986175115207","-0.3864556496135444","0.9698873083317938","0.1463727014911719","0.8952224353704211","0.6609325486645541","-0.08094981111710739","0.1170222342245027","2.175867649703291","1.003167898627244","0.8189580066213626","0.1296232284825441","0.7594718218693363","-1.002141327623126","0.9690257830074407","0.2570694087403599","0.8717948717948718","-0.2033553634977123","-0.6113092205807438","-0.401503502477362","1.672527661034394","0.3121309262696136","0.9082499369270877","0.06667222268522377","0.3248105271924711","-0.4565830981238585","1.451088316237178","0.07398273736128237","0.00821422704123542","-0.3285420944558522","-0.1483312731767614","-0.4621606008087811","1.426084072630793","0.2125398512221041","0.2284036218288604","0.2522991779930007","-0.04870920603994155","-0.6741390513320338","1.202060675443618","-0.3716871363930187","-0.316301703163017","-0.4800260353103897","0.08992805755395683"
"IMF.STA:CPI(3.0.1)","QAT.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Qatar","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.9666728042717783","0.1766291717021499","-0.02783964365256111","0.5105355982548972","-0.5633542667159221","0.464381907680871","-0.1848941481002083","1.176252662776685","-0.7506407909190669","-0.830105146651905","0.2232142857142846","0.4639940608760151","-0.9065269943593776","-0.01016466761536898","-0.9149130832570906","-1.241407612598748","-0.5921462705173488","0.2717107325739367","-0.2292860865033872","0.4805181238901076","0.270298367813702","-0.1658890616899948","-0.394641188077682","0.02085288291106245","1.230063588032941","-0.09267840593141798","0.1649144506287363","0.06174109899156205","0.8329905388728918","-0.2039775624681285","0.8993357179356157","0.3038590094196293","0.05048975058063213","1.342349616471538","1.065630913255652","0.650374458021285","-0.9692578813393382","-0.2570439940682155","0.5847953216374269","0.2857705951911707","1.336346664046379","0.00969649956365752","0.4944735311227458","0.1254220935841775","1.223742532279823","0.361732508329367","1.356350184956843","1.253977166385926","-2.587800369685767","-0.05692599620493359","0.275299031706854","0.7005585534412572","0.2162263796183134","-0.1125703564727955","0.3662659654395192","-0.5801441003087864","0.6494117647058824","1.075369365999626","0.1572763437875844","1.588767781267319","-1.163847972358611","-0.3403863845446182","-1.375426936213422","0.4118307749906402","0.4567486950037286","-0.09279020135473694","-0.3529302498374663","0.3448597259763258","0.492290544306149","0.933542841297717","0.08241758241758242","0.8692469576356483"
